rating_key,title,parent_title,grandparent_title,full_title,parent_media_index,media_index,media_type,studio,started,stopped,seconds,start_time,end_time,,,,,,,,,,,,
11291,Scream,Season 2,Attack on Titan,Attack on Titan - Scream,2,12,episode,NHK,1601172954,1601174432,1478,9/26/20 10:15 PM,9/26/20 10:40 PM,,,,,,,,,,,,
11257,Smoke Signal,Season 3,Attack on Titan,Attack on Titan - Smoke Signal,3,1,episode,NHK,1601502694,1601504185,1491,9/30/20 5:51 PM,9/30/20 6:16 PM,,,,,,,,,,,,
11258,Pain,Season 3,Attack on Titan,Attack on Titan - Pain,3,2,episode,NHK,1601504187,1601505524,1337,9/30/20 6:16 PM,9/30/20 6:38 PM,,,,,,,,,,,,
11259,Old Story,Season 3,Attack on Titan,Attack on Titan - Old Story,3,3,episode,NHK,1601601262,1601602603,1341,10/1/20 9:14 PM,10/1/20 9:36 PM,,,,,,,,,,,,
11260,Trust,Season 3,Attack on Titan,Attack on Titan - Trust,3,4,episode,NHK,1601602612,1601603876,1264,10/1/20 9:36 PM,10/1/20 9:57 PM,,,,,,,,,,,,
11261,Reply,Season 3,Attack on Titan,Attack on Titan - Reply,3,5,episode,NHK,1601603889,1601605322,1433,10/1/20 9:58 PM,10/1/20 10:22 PM,,,,,,,,,,,,
11262,Sin,Season 3,Attack on Titan,Attack on Titan - Sin,3,6,episode,NHK,1601746178,1601746515,337,10/3/20 1:29 PM,10/3/20 1:35 PM,,,,,,,,,,,,
11263,Wish,Season 3,Attack on Titan,Attack on Titan - Wish,3,7,episode,NHK,1601748672,1601750187,1515,10/3/20 2:11 PM,10/3/20 2:36 PM,,,,,,,,,,,,
11264,Outside the Walls of Orvud District,Season 3,Attack on Titan,Attack on Titan - Outside the Walls of Orvud District,3,8,episode,NHK,1601750200,1601751837,1637,10/3/20 2:36 PM,10/3/20 3:03 PM,,,,,,,,,,,,
11265,Ruler of the Walls,Season 3,Attack on Titan,Attack on Titan - Ruler of the Walls,3,9,episode,NHK,1601778531,1601779012,481,10/3/20 10:28 PM,10/3/20 10:36 PM,,,,,,,,,,,,
11266,Friends,Season 3,Attack on Titan,Attack on Titan - Friends,3,10,episode,NHK,1601780333,1601781617,1284,10/3/20 10:58 PM,10/3/20 11:20 PM,,,,,,,,,,,,
11267,Bystander,Season 3,Attack on Titan,Attack on Titan - Bystander,3,11,episode,NHK,1601781733,1601782072,339,10/3/20 11:22 PM,10/3/20 11:27 PM,,,,,,,,,,,,
11268,Night of the Battle to Retake the Wall,Season 3,Attack on Titan,Attack on Titan - Night of the Battle to Retake the Wall,3,12,episode,NHK,1601784215,1601784508,293,10/4/20 12:03 AM,10/4/20 12:08 AM,,,,,,,,,,,,
11269,The Town Where Everything Began,Season 3,Attack on Titan,Attack on Titan - The Town Where Everything Began,3,13,episode,NHK,1601785775,1601787509,1734,10/4/20 12:29 AM,10/4/20 12:58 AM,,,,,,,,,,,,
11270,Thunder Spears,Season 3,Attack on Titan,Attack on Titan - Thunder Spears,3,14,episode,NHK,1601787837,1601789233,1396,10/4/20 1:03 AM,10/4/20 1:27 AM,,,,,,,,,,,,
11271,Descent,Season 3,Attack on Titan,Attack on Titan - Descent,3,15,episode,NHK,1601789243,1601790583,1340,10/4/20 1:27 AM,10/4/20 1:49 AM,,,,,,,,,,,,
11272,Perfect Game,Season 3,Attack on Titan,Attack on Titan - Perfect Game,3,16,episode,NHK,1601790592,1601792034,1442,10/4/20 1:49 AM,10/4/20 2:13 AM,,,,,,,,,,,,
11273,Hero,Season 3,Attack on Titan,Attack on Titan - Hero,3,17,episode,NHK,1601853244,1601855514,2270,10/4/20 7:14 PM,10/4/20 7:51 PM,,,,,,,,,,,,
11274,Midnight Sun,Season 3,Attack on Titan,Attack on Titan - Midnight Sun,3,18,episode,NHK,1601855516,1601857042,1526,10/4/20 7:51 PM,10/4/20 8:17 PM,,,,,,,,,,,,
11275,The Basement,Season 3,Attack on Titan,Attack on Titan - The Basement,3,19,episode,NHK,1601857043,1601858585,1542,10/4/20 8:17 PM,10/4/20 8:43 PM,,,,,,,,,,,,
11276,That Day,Season 3,Attack on Titan,Attack on Titan - That Day,3,20,episode,NHK,1601858587,1601859963,1376,10/4/20 8:43 PM,10/4/20 9:06 PM,,,,,,,,,,,,
11277,The Attack Titan,Season 3,Attack on Titan,Attack on Titan - The Attack Titan,3,21,episode,NHK,1601859965,1601861437,1472,10/4/20 9:06 PM,10/4/20 9:30 PM,,,,,,,,,,,,
11278,To the Other Side of the Wall,Season 3,Attack on Titan,Attack on Titan - To the Other Side of the Wall,3,22,episode,NHK,1601861439,1601862875,1436,10/4/20 9:30 PM,10/4/20 9:54 PM,,,,,,,,,,,,
21676,The Other Side of the Ocean,Season 4,Attack on Titan,Attack on Titan - The Other Side of the Ocean,4,1,episode,NHK,1607319484,1607320354,870,12/7/20 1:38 AM,12/7/20 1:52 AM,,,,,,,,,,,,
21726,Midnight Train,Season 4,Attack on Titan,Attack on Titan - Midnight Train,4,2,episode,NHK,1607899710,1607901196,1486,12/13/20 6:48 PM,12/13/20 7:13 PM,,,,,,,,,,,,
21736,The Door of Hope,Season 4,Attack on Titan,Attack on Titan - The Door of Hope,4,3,episode,NHK,1608514893,1608516389,1496,12/20/20 9:41 PM,12/20/20 10:06 PM,,,,,,,,,,,,
21983,From One Hand to Another,Season 4,Attack on Titan,Attack on Titan - From One Hand to Another,4,4,episode,NHK,1609120973,1609121545,572,12/27/20 10:02 PM,12/27/20 10:12 PM,,,,,,,,,,,,
22207,Declaration of War,Season 4,Attack on Titan,Attack on Titan - Declaration of War,4,5,episode,NHK,1610320743,1610321296,553,1/10/21 7:19 PM,1/10/21 7:28 PM,,,,,,,,,,,,
22357,The War Hammer Titan,Season 4,Attack on Titan,Attack on Titan - The War Hammer Titan,4,6,episode,NHK,1610925872,1610927402,1530,1/17/21 7:24 PM,1/17/21 7:50 PM,,,,,,,,,,,,
22429,Assault,Season 4,Attack on Titan,Attack on Titan - Assault,4,7,episode,NHK,1611544037,1611545951,1914,1/24/21 11:07 PM,1/24/21 11:39 PM,,,,,,,,,,,,
22443,Assassin's Bullet,Season 4,Attack on Titan,Attack on Titan - Assassin's Bullet,4,8,episode,NHK,1612225233,1612226833,1600,2/1/21 8:20 PM,2/1/21 8:47 PM,,,,,,,,,,,,
23150,Brave Volunteers,Season 4,Attack on Titan,Attack on Titan - Brave Volunteers,4,9,episode,NHK,1612845744,1612847145,1401,2/9/21 12:42 AM,2/9/21 1:05 AM,,,,,,,,,,,,
23224,A Sound Argument,Season 4,Attack on Titan,Attack on Titan - A Sound Argument,4,10,episode,NHK,1613338810,1613340194,1384,2/14/21 5:40 PM,2/14/21 6:03 PM,,,,,,,,,,,,
24205,Deceiver,Season 4,Attack on Titan,Attack on Titan - Deceiver,4,11,episode,NHK,1613968057,1613968519,462,2/22/21 12:27 AM,2/22/21 12:35 AM,,,,,,,,,,,,
24246,Guides,Season 4,Attack on Titan,Attack on Titan - Guides,4,12,episode,NHK,1614564075,1614564635,560,2/28/21 10:01 PM,2/28/21 10:10 PM,,,,,,,,,,,,
24265,Children of the Forest,Season 4,Attack on Titan,Attack on Titan - Children of the Forest,4,13,episode,NHK,1615157201,1615158608,1407,3/7/21 6:46 PM,3/7/21 7:10 PM,,,,,,,,,,,,
24355,Savagery,Season 4,Attack on Titan,Attack on Titan - Savagery,4,14,episode,NHK,1616366619,1616368124,1505,3/21/21 6:43 PM,3/21/21 7:08 PM,,,,,,,,,,,,
24356,Sole Salvation,Season 4,Attack on Titan,Attack on Titan - Sole Salvation,4,15,episode,NHK,1616368133,1616369780,1647,3/21/21 7:08 PM,3/21/21 7:36 PM,,,,,,,,,,,,
24432,Above and Below,Season 4,Attack on Titan,Attack on Titan - Above and Below,4,16,episode,NHK,1616965495,1616966961,1466,3/28/21 5:04 PM,3/28/21 5:29 PM,,,,,,,,,,,,
40575,Judgment,Season 4,Attack on Titan,Attack on Titan - Judgment,4,17,episode,Production I.G,1641767662,1641769147,1485,1/9/22 6:34 PM,1/9/22 6:59 PM,,,,,,,,,,,,
40608,Sneak Attack,Season 4,Attack on Titan,Attack on Titan - Sneak Attack,4,18,episode,Production I.G,1642391586,1642391618,32,1/16/22 11:53 PM,1/16/22 11:53 PM,,,,,,,,,,,,
40619,Two Brothers,Season 4,Attack on Titan,Attack on Titan - Two Brothers,4,19,episode,Production I.G,1642991084,1642992673,1589,1/23/22 10:24 PM,1/23/22 10:51 PM,,,,,,,,,,,,
40653,Memories of the Future,Season 4,Attack on Titan,Attack on Titan - Memories of the Future,4,20,episode,Production I.G,1643586849,1643588698,1849,1/30/22 7:54 PM,1/30/22 8:24 PM,,,,,,,,,,,,
40707,"From You, 2,000 Years Ago",Season 4,Attack on Titan,"Attack on Titan - From You, 2,000 Years Ago",4,21,episode,Production I.G,1644196337,1644197179,842,2/6/22 9:12 PM,2/6/22 9:26 PM,,,,,,,,,,,,
40762,Thaw,Season 4,Attack on Titan,Attack on Titan - Thaw,4,22,episode,Production I.G,1644793192,1644795356,2164,2/13/22 6:59 PM,2/13/22 7:35 PM,,,,,,,,,,,,
40791,Sunset,Season 4,Attack on Titan,Attack on Titan - Sunset,4,23,episode,Production I.G,1645464725,1645466194,1469,2/21/22 1:32 PM,2/21/22 1:56 PM,,,,,,,,,,,,
41000,Pride,Season 4,Attack on Titan,Attack on Titan - Pride,4,24,episode,Production I.G,1646023158,1646024604,1446,2/28/22 12:39 AM,2/28/22 1:03 AM,,,,,,,,,,,,
41009,Night of the End,Season 4,Attack on Titan,Attack on Titan - Night of the End,4,25,episode,Production I.G,1646800482,1646800739,257,3/9/22 12:34 AM,3/9/22 12:38 AM,,,,,,,,,,,,
41092,Traitor,Season 4,Attack on Titan,Attack on Titan - Traitor,4,26,episode,Production I.G,1647209893,1647212607,2714,3/13/22 6:18 PM,3/13/22 7:03 PM,,,,,,,,,,,,
41099,Retrospective,Season 4,Attack on Titan,Attack on Titan - Retrospective,4,27,episode,Production I.G,1648438295,1648438550,255,3/27/22 11:31 PM,3/27/22 11:35 PM,,,,,,,,,,,,
41186,The Dawn of Humanity,Season 4,Attack on Titan,Attack on Titan - The Dawn of Humanity,4,28,episode,Production I.G,1649043794,1649044131,337,4/3/22 11:43 PM,4/3/22 11:48 PM,,,,,,,,,,,,
658,The Boy in the Iceberg,Season 1,Avatar: The Last Airbender,Avatar: The Last Airbender - The Boy in the Iceberg,1,1,episode,Nickelodeon,1596332411,1596334049,1638,8/1/20 9:40 PM,8/1/20 10:07 PM,,,,,,,,,,,,
643,The Tales of Ba Sing Se,Season 2,Avatar: The Last Airbender,Avatar: The Last Airbender - The Tales of Ba Sing Se,2,15,episode,Nickelodeon,1566178895,1566179312,417,8/18/19 9:41 PM,8/18/19 9:48 PM,,,,,,,,,,,,
619,The Firebending Masters,Season 3,Avatar: The Last Airbender,Avatar: The Last Airbender - The Firebending Masters,3,13,episode,Nickelodeon,1610258184,1610258378,194,1/10/21 1:56 AM,1/10/21 1:59 AM,,,,,,,,,,,,
625,Sozin's Comet: The Old Masters (2),Season 3,Avatar: The Last Airbender,Avatar: The Last Airbender - Sozin's Comet: The Old Masters (2),3,19,episode,Nickelodeon,1566179607,1566181027,1420,8/18/19 9:53 PM,8/18/19 10:17 PM,,,,,,,,,,,,
627,Sozin's Comet: Into the Inferno (3),Season 3,Avatar: The Last Airbender,Avatar: The Last Airbender - Sozin's Comet: Into the Inferno (3),3,20,episode,Nickelodeon,1566181028,1566182691,1663,8/18/19 10:17 PM,8/18/19 10:44 PM,,,,,,,,,,,,
628,Sozin's Comet: Avatar Aang (4),Season 3,Avatar: The Last Airbender,Avatar: The Last Airbender - Sozin's Comet: Avatar Aang (4),3,21,episode,Nickelodeon,1566179451,1566179595,144,8/18/19 9:50 PM,8/18/19 9:53 PM,,,,,,,,,,,,
22252,The Moon and the Beast,Season 1,Beastars,Beastars - The Moon and the Beast,1,1,episode,Fuji TV,1610771306,1610772943,1637,1/16/21 12:28 AM,1/16/21 12:55 AM,,,,,,,,,,,,
22253,The Academy's Top Dogs,Season 1,Beastars,Beastars - The Academy's Top Dogs,1,2,episode,Fuji TV,1610772945,1610773097,152,1/16/21 12:55 AM,1/16/21 12:58 AM,,,,,,,,,,,,
22254,A Wolf is Born,Season 1,Beastars,Beastars - A Wolf is Born,1,3,episode,Fuji TV,1610856086,1610857418,1332,1/17/21 12:01 AM,1/17/21 12:23 AM,,,,,,,,,,,,
22255,Give it Your All,Season 1,Beastars,Beastars - Give it Your All,1,4,episode,Fuji TV,1610857447,1610858870,1423,1/17/21 12:24 AM,1/17/21 12:47 AM,,,,,,,,,,,,
22256,Two Sides to the Story,Season 1,Beastars,Beastars - Two Sides to the Story,1,5,episode,Fuji TV,1610858895,1610860480,1585,1/17/21 12:48 AM,1/17/21 1:14 AM,,,,,,,,,,,,
22257,Blurred Vision - Dream or Reality?,Season 1,Beastars,Beastars - Blurred Vision - Dream or Reality?,1,6,episode,Fuji TV,1610860480,1610860577,97,1/17/21 1:14 AM,1/17/21 1:16 AM,,,,,,,,,,,,
22258,Below the Fur Coat,Season 1,Beastars,Beastars - Below the Fur Coat,1,7,episode,Fuji TV,1611781435,1611782794,1359,1/27/21 5:03 PM,1/27/21 5:26 PM,,,,,,,,,,,,
22259,Caught like Floss in a Canine's Teeth,Season 1,Beastars,Beastars - Caught like Floss in a Canine's Teeth,1,8,episode,Fuji TV,1611782799,1611782955,156,1/27/21 5:26 PM,1/27/21 5:29 PM,,,,,,,,,,,,
22260,Into the Lion's Den,Season 1,Beastars,Beastars - Into the Lion's Den,1,9,episode,Fuji TV,1611813607,1611814915,1308,1/28/21 2:00 AM,1/28/21 2:21 AM,,,,,,,,,,,,
22261,A Wolf in Sheep's Clothing,Season 1,Beastars,Beastars - A Wolf in Sheep's Clothing,1,10,episode,Fuji TV,1611900962,1611902305,1343,1/29/21 2:16 AM,1/29/21 2:38 AM,,,,,,,,,,,,
22262,To the Neon District,Season 1,Beastars,Beastars - To the Neon District,1,11,episode,Fuji TV,1611902311,1611903522,1211,1/29/21 2:38 AM,1/29/21 2:58 AM,,,,,,,,,,,,
22263,In the Storm's Wake,Season 1,Beastars,Beastars - In the Storm's Wake,1,12,episode,Fuji TV,1611903527,1611905150,1623,1/29/21 2:58 AM,1/29/21 3:25 AM,,,,,,,,,,,,
18158,Asta and Yuno,Season 1,Black Clover,Black Clover - Asta and Yuno,1,1,episode,TV Tokyo,1610592264,1610593036,772,1/13/21 10:44 PM,1/13/21 10:57 PM,,,,,,,,,,,,
18159,A Young Man's Vow,Season 1,Black Clover,Black Clover - A Young Man's Vow,1,2,episode,TV Tokyo,1610600013,1610600327,314,1/14/21 12:53 AM,1/14/21 12:58 AM,,,,,,,,,,,,
18160,To the Royal Capital!,Season 1,Black Clover,Black Clover - To the Royal Capital!,1,3,episode,TV Tokyo,1612078659,1612078710,51,1/31/21 3:37 AM,1/31/21 3:38 AM,,,,,,,,,,,,
18161,The Magic Knights Entrance Exam,Season 1,Black Clover,Black Clover - The Magic Knights Entrance Exam,1,4,episode,TV Tokyo,1613763392,1613764337,945,2/19/21 3:36 PM,2/19/21 3:52 PM,,,,,,,,,,,,
18162,The Road to the Wizard King,Season 1,Black Clover,Black Clover - The Road to the Wizard King,1,5,episode,TV Tokyo,1613770185,1613771055,870,2/19/21 5:29 PM,2/19/21 5:44 PM,,,,,,,,,,,,
18163,The Black Bulls,Season 1,Black Clover,Black Clover - The Black Bulls,1,6,episode,TV Tokyo,1613772383,1613772637,254,2/19/21 6:06 PM,2/19/21 6:10 PM,,,,,,,,,,,,
18164,Another New Member,Season 1,Black Clover,Black Clover - Another New Member,1,7,episode,TV Tokyo,1613842083,1613843640,1557,2/20/21 1:28 PM,2/20/21 1:54 PM,,,,,,,,,,,,
18165,Go! Go! First Mission,Season 1,Black Clover,Black Clover - Go! Go! First Mission,1,8,episode,TV Tokyo,1614298911,1614299634,723,2/25/21 8:21 PM,2/25/21 8:33 PM,,,,,,,,,,,,
18166,Beasts,Season 1,Black Clover,Black Clover - Beasts,1,9,episode,TV Tokyo,1619291247,1619292583,1336,4/24/21 3:07 PM,4/24/21 3:29 PM,,,,,,,,,,,,
18167,Guardians,Season 1,Black Clover,Black Clover - Guardians,1,10,episode,TV Tokyo,1619292587,1619294040,1453,4/24/21 3:29 PM,4/24/21 3:54 PM,,,,,,,,,,,,
18168,What Happened on a Certain Day in the Castle Town,Season 1,Black Clover,Black Clover - What Happened on a Certain Day in the Castle Town,1,11,episode,Pierrot,1631133774,1631133961,187,9/8/21 4:42 PM,9/8/21 4:46 PM,,,,,,,,,,,,
18169,The Wizard King Saw,Season 1,Black Clover,Black Clover - The Wizard King Saw,1,12,episode,Pierrot,1631136563,1631137898,1335,9/8/21 5:29 PM,9/8/21 5:51 PM,,,,,,,,,,,,
610,One Ocean,Season 1,Blue Planet II,Blue Planet II - One Ocean,1,1,episode,BBC One,1536378124,1536378366,242,9/7/18 11:42 PM,9/7/18 11:46 PM,,,,,,,,,,,,
24513,Runaway Raccoon,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Runaway Raccoon,1,1,episode,Fuji TV,1594330079,1594331505,1426,7/9/20 5:27 PM,7/9/20 5:51 PM,,,,,,,,,,,,
24514,Rabbit Town,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Rabbit Town,1,2,episode,Fuji TV,1594331508,1594332986,1478,7/9/20 5:51 PM,7/9/20 6:16 PM,,,,,,,,,,,,
24515,Rhino Melancholy,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Rhino Melancholy,1,3,episode,Fuji TV,1594332991,1594334749,1758,7/9/20 6:16 PM,7/9/20 6:45 PM,,,,,,,,,,,,
24516,Dolphin Daydream,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Dolphin Daydream,1,4,episode,Fuji TV,1594335341,1594337281,1940,7/9/20 6:55 PM,7/9/20 7:28 PM,,,,,,,,,,,,
24517,Greedy Bears,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Greedy Bears,1,5,episode,Fuji TV,1594338091,1594339458,1367,7/9/20 7:41 PM,7/9/20 8:04 PM,,,,,,,,,,,,
24518,Fox Waltz,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Fox Waltz,1,6,episode,Fuji TV,1594339533,1594340047,514,7/9/20 8:05 PM,7/9/20 8:14 PM,,,,,,,,,,,,
24519,Easy Albatross,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Easy Albatross,1,7,episode,Fuji TV,1594340956,1594342635,1679,7/9/20 8:29 PM,7/9/20 8:57 PM,,,,,,,,,,,,
24520,The Mole Rat Speaks,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - The Mole Rat Speaks,1,8,episode,Fuji TV,1594426606,1594427278,672,7/10/20 8:16 PM,7/10/20 8:27 PM,,,,,,,,,,,,
24521,Human Scapegoat,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Human Scapegoat,1,9,episode,Fuji TV,1594428200,1594429691,1491,7/10/20 8:43 PM,7/10/20 9:08 PM,,,,,,,,,,,,
24522,Rabid Wolf,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Rabid Wolf,1,10,episode,Fuji TV,1594429694,1594430066,372,7/10/20 9:08 PM,7/10/20 9:14 PM,,,,,,,,,,,,
24523,A Beastly Feast,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - A Beastly Feast,1,11,episode,Fuji TV,1594431275,1594432570,1295,7/10/20 9:34 PM,7/10/20 9:56 PM,,,,,,,,,,,,
24524,Anima-City,Season 1,BNA: Brand New Animal,BNA: Brand New Animal - Anima-City,1,12,episode,Fuji TV,1594432572,1594433979,1407,7/10/20 9:56 PM,7/10/20 10:19 PM,,,,,,,,,,,,
25627,Witchbottle,Season 1,Castlevania,Castlevania - Witchbottle,1,1,episode,Netflix,1621044227,1621045869,1642,5/14/21 10:03 PM,5/14/21 10:31 PM,,,,,,,,,,,,
23188,"Calves, Pulmonary Embolism, and Quick Thinking",Season 1,Cells at Work! Code Black,"Cells at Work! Code Black - Calves, Pulmonary Embolism, and Quick Thinking",1,8,episode,Tokyo MX,1613796084,1613796198,114,2/20/21 12:41 AM,2/20/21 12:43 AM,,,,,,,,,,,,
6539,1:23:45,Season 1,Chernobyl,Chernobyl - 1:23:45,1,1,episode,HBO,1562905254,1562909360,4106,7/12/19 12:20 AM,7/12/19 1:29 AM,,,,,,,,,,,,
6540,Please Remain Calm,Season 1,Chernobyl,Chernobyl - Please Remain Calm,1,2,episode,HBO,1563116545,1563120579,4034,7/14/19 11:02 AM,7/14/19 12:09 PM,,,,,,,,,,,,
6541,"Open Wide, O Earth ",Season 1,Chernobyl,"Chernobyl - Open Wide, O Earth ",1,3,episode,HBO,1563120581,1563124456,3875,7/14/19 12:09 PM,7/14/19 1:14 PM,,,,,,,,,,,,
6542,The Happiness of All Mankind,Season 1,Chernobyl,Chernobyl - The Happiness of All Mankind,1,4,episode,HBO,1563124479,1563128502,4023,7/14/19 1:14 PM,7/14/19 2:21 PM,,,,,,,,,,,,
6543,Vichnaya Pamyat,Season 1,Chernobyl,Chernobyl - Vichnaya Pamyat,1,5,episode,HBO,1563128503,1563132879,4376,7/14/19 2:21 PM,7/14/19 3:34 PM,,,,,,,,,,,,
707,Standing Up in the Milky Way,Season 1,Cosmos (2014),Cosmos (2014) - Standing Up in the Milky Way,1,1,episode,FOX (US),1550449486,1550452495,3009,2/17/19 8:24 PM,2/17/19 9:14 PM,,,,,,,,,,,,
708,Some of the Things that Molecules Do,Season 1,Cosmos (2014),Cosmos (2014) - Some of the Things that Molecules Do,1,2,episode,FOX (US),1550452499,1550455772,3273,2/17/19 9:14 PM,2/17/19 10:09 PM,,,,,,,,,,,,
709,When Knowledge Conquered Fear,Season 1,Cosmos (2014),Cosmos (2014) - When Knowledge Conquered Fear,1,3,episode,FOX (US),1550455776,1550458156,2380,2/17/19 10:09 PM,2/17/19 10:49 PM,,,,,,,,,,,,
710,A Sky Full of Ghosts,Season 1,Cosmos (2014),Cosmos (2014) - A Sky Full of Ghosts,1,4,episode,FOX (US),1550787969,1550789621,1652,2/21/19 6:26 PM,2/21/19 6:53 PM,,,,,,,,,,,,
711,Hiding in the Light,Season 1,Cosmos (2014),Cosmos (2014) - Hiding in the Light,1,5,episode,FOX (US),1550797441,1550800390,2949,2/21/19 9:04 PM,2/21/19 9:53 PM,,,,,,,,,,,,
712,"Deeper, Deeper, Deeper Still",Season 1,Cosmos (2014),"Cosmos (2014) - Deeper, Deeper, Deeper Still",1,6,episode,FOX (US),1550800394,1550803446,3052,2/21/19 9:53 PM,2/21/19 10:44 PM,,,,,,,,,,,,
713,The Clean Room,Season 1,Cosmos (2014),Cosmos (2014) - The Clean Room,1,7,episode,FOX (US),1558665997,1558668862,2865,5/23/19 10:46 PM,5/23/19 11:34 PM,,,,,,,,,,,,
714,Sisters of the Sun,Season 1,Cosmos (2014),Cosmos (2014) - Sisters of the Sun,1,8,episode,FOX (US),1558668865,1558671822,2957,5/23/19 11:34 PM,5/24/19 12:23 AM,,,,,,,,,,,,
715,The Lost Worlds of Planet Earth,Season 1,Cosmos (2014),Cosmos (2014) - The Lost Worlds of Planet Earth,1,9,episode,FOX (US),1558722234,1558724574,2340,5/24/19 2:23 PM,5/24/19 3:02 PM,,,,,,,,,,,,
716,The Electric Boy,Season 1,Cosmos (2014),Cosmos (2014) - The Electric Boy,1,10,episode,FOX (US),1558832250,1558835241,2991,5/25/19 8:57 PM,5/25/19 9:47 PM,,,,,,,,,,,,
717,The Immortals,Season 1,Cosmos: A Spacetime Odyssey,Cosmos: A Spacetime Odyssey - The Immortals,1,11,episode,FOX (US),1563237791,1563239292,1501,7/15/19 8:43 PM,7/15/19 9:08 PM,,,,,,,,,,,,
21685,Asteroid Blues,Season 1,Cowboy Bebop,Cowboy Bebop - Asteroid Blues,1,1,episode,SUNRISE,1635296013,1635297613,1600,10/26/21 8:53 PM,10/26/21 9:20 PM,,,,,,,,,,,,
21686,Stray Dog Strut,Season 1,Cowboy Bebop,Cowboy Bebop - Stray Dog Strut,1,2,episode,SUNRISE,1636074743,1636075941,1198,11/4/21 9:12 PM,11/4/21 9:32 PM,,,,,,,,,,,,
11402,Rebirth,Season 1,Death Note,Death Note - Rebirth,1,1,episode,Nippon TV,1613166592,1613166874,282,2/12/21 5:49 PM,2/12/21 5:54 PM,,,,,,,,,,,,
11403,Confrontation,Season 1,Death Note,Death Note - Confrontation,1,2,episode,Nippon TV,1613329810,1613332949,3139,2/14/21 3:10 PM,2/14/21 4:02 PM,,,,,,,,,,,,
11404,Dealings,Season 1,Death Note,Death Note - Dealings,1,3,episode,Nippon TV,1613697881,1613699111,1230,2/18/21 9:24 PM,2/18/21 9:45 PM,,,,,,,,,,,,
11405,Pursuit,Season 1,Death Note,Death Note - Pursuit,1,4,episode,Nippon TV,1613699119,1613700363,1244,2/18/21 9:45 PM,2/18/21 10:06 PM,,,,,,,,,,,,
11406,Tactics,Season 1,Death Note,Death Note - Tactics,1,5,episode,Nippon TV,1619447967,1619449227,1260,4/26/21 10:39 AM,4/26/21 11:00 AM,,,,,,,,,,,,
11407,Unraveling,Season 1,Death Note,Death Note - Unraveling,1,6,episode,Nippon TV,1619449229,1619450581,1352,4/26/21 11:00 AM,4/26/21 11:23 AM,,,,,,,,,,,,
11408,Overcast,Season 1,Death Note,Death Note - Overcast,1,7,episode,Nippon TV,1619485239,1619485576,337,4/26/21 9:00 PM,4/26/21 9:06 PM,,,,,,,,,,,,
11409,Glare,Season 1,Death Note,Death Note - Glare,1,8,episode,Nippon TV,1619486643,1619487955,1312,4/26/21 9:24 PM,4/26/21 9:45 PM,,,,,,,,,,,,
11410,Encounter,Season 1,Death Note,Death Note - Encounter,1,9,episode,Nippon TV,1619487957,1619488815,858,4/26/21 9:45 PM,4/26/21 10:00 PM,,,,,,,,,,,,
